id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address
2346,9238,15,Nyírgyulaj,4,3,6,156,2003,bajcsy-zsilinszky utca,71,1,"bajcsy-zsilinszky utca 71, Nyírgyulaj"
2347,9238,15,Nyírgyulaj,4,3,6,156,2003,bocskai utca,23,2,"bocskai utca 23, Nyírgyulaj"
2348,9238,15,Nyírgyulaj,4,3,6,156,2003,bocskai utca,34,2,"bocskai utca 34, Nyírgyulaj"
2349,9238,15,Nyírgyulaj,4,3,6,156,2003,gyöngyvirág utca,58,2,"gyöngyvirág utca 58, Nyírgyulaj"
2351,9238,15,Nyírgyulaj,4,3,6,156,2003,mártírok útja,23,2,"mártírok útja 23, Nyírgyulaj"
2352,9238,15,Nyírgyulaj,4,3,6,156,2003,mártírok útja,73,2,"mártírok útja 73, Nyírgyulaj"
2353,9238,15,Nyírgyulaj,4,3,6,156,2003,petőfi utca,63,2,"petőfi utca 63, Nyírgyulaj"
2354,9238,15,Nyírgyulaj,4,3,6,156,2003,petőfi utca,90,2,"petőfi utca 90, Nyírgyulaj"
2355,9238,15,Nyírgyulaj,4,3,6,156,2003,petőfi utca,120,2,"petőfi utca 120, Nyírgyulaj"
2356,9238,15,Nyírgyulaj,4,3,6,156,2003,pipacs utca,19,2,"pipacs utca 19, Nyírgyulaj"
2357,4215,5,Nyomár,4,3,8,55,326,dózsa györgy utca,5,1,"dózsa györgy utca 5, Nyomár"
2358,4215,5,Nyomár,4,3,8,55,326,dózsa györgy utca,19,1,"dózsa györgy utca 19, Nyomár"
2359,4215,5,Nyomár,4,3,8,55,326,dózsa györgy utca,37,2,"dózsa györgy utca 37, Nyomár"
2361,4215,5,Nyomár,4,3,8,55,326,kossuth lajos utca,1,1,"kossuth lajos utca 1, Nyomár"
2362,4215,5,Nyomár,4,3,8,55,326,kossuth lajos utca,3,1,"kossuth lajos utca 3, Nyomár"
2363,4215,5,Nyomár,4,3,8,55,326,kossuth lajos utca,23,2,"kossuth lajos utca 23, Nyomár"
2364,4215,5,Nyomár,4,3,8,55,326,kossuth lajos utca,29,2,"kossuth lajos utca 29, Nyomár"
2365,4215,5,Nyomár,4,3,8,55,326,kossuth lajos utca,41,2,"kossuth lajos utca 41, Nyomár"
2366,4215,5,Nyomár,4,3,8,55,326,kossuth lajos utca,45,0,"kossuth lajos utca 45, Nyomár"
2367,4215,5,Nyomár,4,3,8,55,326,szabadság út,5,2,"szabadság út 5, Nyomár"
2368,4215,5,Nyomár,4,3,8,55,326,szabadság út,9,2,"szabadság út 9, Nyomár"
2369,4215,5,Nyomár,4,3,8,55,326,szabadság út,21,2,"szabadság út 21, Nyomár"
2370,4215,5,Nyomár,4,3,8,55,326,szabadság út,33,0,"szabadság út 33, Nyomár"
2371,4075,13,Ócsa,3,2,3,129,8985,arany jános utca,6,0,"arany jános utca 6, Ócsa"
2372,4075,13,Ócsa,3,2,3,129,8985,arany jános utca,22,2,"arany jános utca 22, Ócsa"
2373,4075,13,Ócsa,3,2,3,129,8985,epreskert utca,10,1,"epreskert utca 10, Ócsa"
2374,4075,13,Ócsa,3,2,3,129,8985,epreskert utca,16/A,2,"epreskert utca 16/A, Ócsa"
2375,4075,13,Ócsa,3,2,3,129,8985,erdősor utca,38,2,"erdősor utca 38, Ócsa"
2376,4075,13,Ócsa,3,2,3,129,8985,falu tamás utca,8,0,"falu tamás utca 8, Ócsa"
2377,4075,13,Ócsa,3,2,3,129,8985,felsőbabád ág üzem,000474/41,0,"felsőbabád ág üzem 000474/41, Ócsa"
2378,4075,13,Ócsa,3,2,3,129,8985,halászy károly utca,20,0,"halászy károly utca 20, Ócsa"
2379,4075,13,Ócsa,3,2,3,129,8985,halászy károly utca,57,2,"halászy károly utca 57, Ócsa"
2380,4075,13,Ócsa,3,2,3,129,8985,kálvin utca,1,0,"kálvin utca 1, Ócsa"
2382,4075,13,Ócsa,3,2,3,129,8985,katona józsef utca,73,1,"katona józsef utca 73, Ócsa"
2383,4075,13,Ócsa,3,2,3,129,8985,kiss jános utca,3,1,"kiss jános utca 3, Ócsa"
2384,4075,13,Ócsa,3,2,3,129,8985,köztársaság tér,1/D,0,"köztársaság tér 1/D, Ócsa"
2386,22558,5,Onga,4,3,6,61,4858,bem apó utca,45,0,"bem apó utca 45, Onga"
2387,22558,5,Onga,4,3,6,61,4858,bem apó utca,51,1,"bem apó utca 51, Onga"
2388,22558,5,Onga,4,3,6,61,4858,berzsenyi dániel utca,26,2,"berzsenyi dániel utca 26, Onga"
2389,22558,5,Onga,4,3,6,61,4858,cimbalmos utca,12,0,"cimbalmos utca 12, Onga"
2390,22558,5,Onga,4,3,6,61,4858,cimbalmos utca,23,0,"cimbalmos utca 23, Onga"
2391,22558,5,Onga,4,3,6,61,4858,cimbalmos utca,24/A,0,"cimbalmos utca 24/A, Onga"
2392,22558,5,Onga,4,3,6,61,4858,csokonai utca,70,0,"csokonai utca 70, Onga"
2393,22558,5,Onga,4,3,6,61,4858,dózsa györgy utca,16/A,1,"dózsa györgy utca 16/A, Onga"
2394,22558,5,Onga,4,3,6,61,4858,kossuth lajos utca,23,0,"kossuth lajos utca 23, Onga"
2398,22558,5,Onga,4,3,6,61,4858,madách imre utca,20,0,"madách imre utca 20, Onga"
2400,23065,4,Orosháza,3,2,3,50,29081,budai nagy antal utca,37,1,"budai nagy antal utca 37, Orosháza"
2401,23065,4,Orosháza,3,2,3,50,29081,huszár utca,10,1,"huszár utca 10, Orosháza"
2402,23065,4,Orosháza,3,2,3,50,29081,könd utca,84,1,"könd utca 84, Orosháza"
2403,23065,4,Orosháza,3,2,3,50,29081,lorántffy utca,102,2,"lorántffy utca 102, Orosháza"
2404,23065,4,Orosháza,3,2,3,50,29081,móricz zsigmond utca,15,0,"móricz zsigmond utca 15, Orosháza"
2405,23065,4,Orosháza,3,2,3,50,29081,ond utca,12,0,"ond utca 12, Orosháza"
2406,23065,4,Orosháza,3,2,3,50,29081,szarvasi út,13,0,"szarvasi út 13, Orosháza"
2407,23065,4,Orosháza,3,2,3,50,29081,szegfű utca,7,1,"szegfű utca 7, Orosháza"
2408,23065,4,Orosháza,3,2,3,50,29081,vásárhelyi út,84,1,"vásárhelyi út 84, Orosháza"
2409,23065,4,Orosháza,3,2,3,50,29081,zöldfa utca,3,1,"zöldfa utca 3, Orosháza"
2410,30766,11,Oroszlány,3,2,3,113,18446,dózsa györgy utca,25,1,"dózsa györgy utca 25, Oroszlány"
2411,30766,11,Oroszlány,3,2,3,113,18446,petőfi sándor utca,31,0,"petőfi sándor utca 31, Oroszlány"
2412,30766,11,Oroszlány,3,2,3,113,18446,radnóti miklós utca,22,0,"radnóti miklós utca 22, Oroszlány"
2415,30766,11,Oroszlány,3,2,3,113,18446,takács imre utca,33,1,"takács imre utca 33, Oroszlány"
2416,14492,5,Ózd,3,2,3,62,34481,álmos vezér utca,34,0,"álmos vezér utca 34, Ózd"
2419,14492,5,Ózd,3,2,3,62,34481,fenyő utca,45,0,"fenyő utca 45, Ózd"
2420,14492,5,Ózd,3,2,3,62,34481,gál-völgye út,89,1,"gál-völgye út 89, Ózd"
2421,14492,5,Ózd,3,2,3,62,34481,hegyi utca,10,0,"hegyi utca 10, Ózd"
2422,14492,5,Ózd,3,2,3,62,34481,lam út,34,0,"lam út 34, Ózd"
2425,14492,5,Ózd,3,2,3,62,34481,nagy imre út,11,0,"nagy imre út 11, Ózd"
2426,14492,5,Ózd,3,2,3,62,34481,vasvár út,17,2,"vasvár út 17, Ózd"
2428,8545,13,Őrbottyán,4,3,5,138,7102,bartók béla utca,49,1,"bartók béla utca 49, Őrbottyán"
2432,8545,13,Őrbottyán,4,3,5,138,7102,fő út,69,1,"fő út 69, Őrbottyán"
2433,8545,13,Őrbottyán,4,3,5,138,7102,gárdonyi géza utca,45,1,"gárdonyi géza utca 45, Őrbottyán"
2435,8545,13,Őrbottyán,4,3,5,138,7102,márai sándor utca,46,1,"márai sándor utca 46, Őrbottyán"
2436,8545,13,Őrbottyán,4,3,5,138,7102,mikszáth kálmán utca,12,0,"mikszáth kálmán utca 12, Őrbottyán"
2437,8545,13,Őrbottyán,4,3,5,138,7102,molnár ferenc utca,21,1,"molnár ferenc utca 21, Őrbottyán"
2438,8545,13,Őrbottyán,4,3,5,138,7102,móra ferenc utca,114,1,"móra ferenc utca 114, Őrbottyán"
2439,8545,13,Őrbottyán,4,3,5,138,7102,puskás ferenc utca,42,2,"puskás ferenc utca 42, Őrbottyán"
2440,8545,13,Őrbottyán,4,3,5,138,7102,rákóczi ferenc utca,78,1,"rákóczi ferenc utca 78, Őrbottyán"
2442,8679,3,Öregcsertő,4,3,8,37,807,honvéd utca,29,0,"honvéd utca 29, Öregcsertő"
2443,8679,3,Öregcsertő,4,3,8,37,807,kossuth utca,3,0,"kossuth utca 3, Öregcsertő"
2446,8679,3,Öregcsertő,4,3,8,37,807,kossuth utca,50,1,"kossuth utca 50, Öregcsertő"
2447,8679,3,Öregcsertő,4,3,8,37,807,kossuth utca,74,2,"kossuth utca 74, Öregcsertő"
2448,8679,3,Öregcsertő,4,3,8,37,807,kossuth utca,135,0,"kossuth utca 135, Öregcsertő"
2449,8679,3,Öregcsertő,4,3,8,37,807,rákóczi utca,14,2,"rákóczi utca 14, Öregcsertő"
2450,8679,3,Öregcsertő,4,3,8,37,807,rákóczi utca,33/A,0,"rákóczi utca 33/A, Öregcsertő"
2451,8679,3,Öregcsertő,4,3,8,37,807,rákóczi utca,39,2,"rákóczi utca 39, Öregcsertő"
2452,8679,3,Öregcsertő,4,3,8,37,807,rákóczi utca,62,1,"rákóczi utca 62, Öregcsertő"
2453,8679,3,Öregcsertő,4,3,8,37,807,sport utca,43,1,"sport utca 43, Öregcsertő"
2454,8679,3,Öregcsertő,4,3,8,37,807,vén józsef utca,24,1,"vén józsef utca 24, Öregcsertő"
2455,31741,20,Pacsa,3,2,7,197,1711,ady endre utca,2,0,"ady endre utca 2, Pacsa"
2456,31741,20,Pacsa,3,2,7,197,1711,béke utca,23,0,"béke utca 23, Pacsa"
2457,31741,20,Pacsa,3,2,7,197,1711,csány lászló utca,4,0,"csány lászló utca 4, Pacsa"
2458,31741,20,Pacsa,3,2,7,197,1711,csány lászló utca,8,0,"csány lászló utca 8, Pacsa"
2459,31741,20,Pacsa,3,2,7,197,1711,deák ferenc utca,15,0,"deák ferenc utca 15, Pacsa"
2460,31741,20,Pacsa,3,2,7,197,1711,gagarin utca,37,1,"gagarin utca 37, Pacsa"
2463,31741,20,Pacsa,3,2,7,197,1711,jókai mór utca,15,2,"jókai mór utca 15, Pacsa"
2464,31741,20,Pacsa,3,2,7,197,1711,kisfaludy utca,19,0,"kisfaludy utca 19, Pacsa"
2465,31741,20,Pacsa,3,2,7,197,1711,kisfaludy utca,48,0,"kisfaludy utca 48, Pacsa"
2466,31741,20,Pacsa,3,2,7,197,1711,kiss utca,15,0,"kiss utca 15, Pacsa"
2468,31741,20,Pacsa,3,2,7,197,1711,petőfi utca,3,2,"petőfi utca 3, Pacsa"
2473,4862,17,Paks,3,2,3,172,19369,kápolna utca,16/A,0,"kápolna utca 16/A, Paks"
2474,4862,17,Paks,3,2,3,172,19369,szabadság utca,27,1,"szabadság utca 27, Paks"
2475,4862,17,Paks,3,2,3,172,19369,tulipán utca,1,2,"tulipán utca 1, Paks"
2476,12362,5,Pálháza,3,2,3,65,1061,arany jános utca,13,0,"arany jános utca 13, Pálháza"
2477,12362,5,Pálháza,3,2,3,65,1061,arany jános utca,18,0,"arany jános utca 18, Pálháza"
2478,12362,5,Pálháza,3,2,3,65,1061,árpád utca,19,2,"árpád utca 19, Pálháza"
2479,12362,5,Pálháza,3,2,3,65,1061,árpád utca,21,1,"árpád utca 21, Pálháza"
2480,12362,5,Pálháza,3,2,3,65,1061,dózsa györgy út,02.márc,1,"dózsa györgy út 02.márc, Pálháza"
2481,12362,5,Pálháza,3,2,3,65,1061,dózsa györgy út,44,2,"dózsa györgy út 44, Pálháza"
2482,12362,5,Pálháza,3,2,3,65,1061,dózsa györgy út,ápr.48,2,"dózsa györgy út ápr.48, Pálháza"
2483,12362,5,Pálháza,3,2,3,65,1061,liget utca,3,2,"liget utca 3, Pálháza"
2486,12362,5,Pálháza,3,2,3,65,1061,sport köz,1,2,"sport köz 1, Pálháza"
2488,12362,5,Pálháza,3,2,3,65,1061,sport utca,13,0,"sport utca 13, Pálháza"
2490,31945,19,Pápa,3,2,3,187,31845,bástya utca,23,0,"bástya utca 23, Pápa"
2491,31945,19,Pápa,3,2,3,187,31845,fiumei utca,27,0,"fiumei utca 27, Pápa"
2492,31945,19,Pápa,3,2,3,187,31845,gróf út,33,0,"gróf út 33, Pápa"
2493,31945,19,Pápa,3,2,3,187,31845,huszár lakótelep,26,1,"huszár lakótelep 26, Pápa"
2494,31945,19,Pápa,3,2,3,187,31845,margaréta utca,28,0,"margaréta utca 28, Pápa"
2495,31945,19,Pápa,3,2,3,187,31845,meggyes utca,3,2,"meggyes utca 3, Pápa"
2496,31945,19,Pápa,3,2,3,187,31845,mező utca,1/B,2,"mező utca 1/B, Pápa"
2497,31945,19,Pápa,3,2,3,187,31845,páva utca,6/A,0,"páva utca 6/A, Pápa"
2499,31945,19,Pápa,3,2,3,187,31845,vaszari út,24,2,"vaszari út 24, Pápa"
2500,31945,19,Pápa,3,2,3,187,31845,wesselényi utca,12,0,"wesselényi utca 12, Pápa"
2501,4057,13,Pécel,3,2,3,128,15168,árpád utca,5/A,1,"árpád utca 5/A, Pécel"
2502,4057,13,Pécel,3,2,3,128,15168,hunyadi jános utca,32,0,"hunyadi jános utca 32, Pécel"
2503,4057,13,Pécel,3,2,3,128,15168,maglódi út,48/A,2,"maglódi út 48/A, Pécel"
2504,4057,13,Pécel,3,2,3,128,15168,rákos utca,27,1,"rákos utca 27, Pécel"
2505,4057,13,Pécel,3,2,3,128,15168,újtelep,384/126,1,"újtelep 384/126, Pécel"
2506,19415,2,Pécs,2,2,2,28,156049,aidinger jános út,17,1,"aidinger jános út 17, Pécs"
2507,19415,2,Pécs,2,2,2,28,156049,aidinger jános út,32,2,"aidinger jános út 32, Pécs"
2509,19415,2,Pécs,2,2,2,28,156049,alsó utca,8,2,"alsó utca 8, Pécs"
2510,19415,2,Pécs,2,2,2,28,156049,anikó utca,6,0,"anikó utca 6, Pécs"
2511,19415,2,Pécs,2,2,2,28,156049,apafi utca,36,2,"apafi utca 36, Pécs"
2512,19415,2,Pécs,2,2,2,28,156049,bálicsi út,27.jan,1,"bálicsi út 27.jan, Pécs"
2513,19415,2,Pécs,2,2,2,28,156049,bálicsi út,jan.53,1,"bálicsi út jan.53, Pécs"
2514,19415,2,Pécs,2,2,2,28,156049,barbakán tér,5,1,"barbakán tér 5, Pécs"
2515,19415,2,Pécs,2,2,2,28,156049,bártfa utca,21,2,"bártfa utca 21, Pécs"
2517,19415,2,Pécs,2,2,2,28,156049,csorba győző utca,4,2,"csorba győző utca 4, Pécs"
2518,19415,2,Pécs,2,2,2,28,156049,donátusi út,jan.75,0,"donátusi út jan.75, Pécs"
2519,19415,2,Pécs,2,2,2,28,156049,édesanyák útja,6,1,"édesanyák útja 6, Pécs"
2523,19415,2,Pécs,2,2,2,28,156049,földműves utca,13,2,"földműves utca 13, Pécs"
2526,19415,2,Pécs,2,2,2,28,156049,illyés gyula út,54,2,"illyés gyula út 54, Pécs"
2527,19415,2,Pécs,2,2,2,28,156049,irgalmasok utcája,2,1,"irgalmasok utcája 2, Pécs"
2528,19415,2,Pécs,2,2,2,28,156049,istván-akna,24,0,"istván-akna 24, Pécs"
2529,19415,2,Pécs,2,2,2,28,156049,jakabhegyi út,73,1,"jakabhegyi út 73, Pécs"
2530,19415,2,Pécs,2,2,2,28,156049,józsef attila utca,14,0,"józsef attila utca 14, Pécs"
2531,19415,2,Pécs,2,2,2,28,156049,károly tér,3,2,"károly tér 3, Pécs"
2532,19415,2,Pécs,2,2,2,28,156049,kis-réti út,9,1,"kis-réti út 9, Pécs"
2533,19415,2,Pécs,2,2,2,28,156049,kiss ernő utca,39,1,"kiss ernő utca 39, Pécs"
2534,19415,2,Pécs,2,2,2,28,156049,kodolányi jános utca,1,1,"kodolányi jános utca 1, Pécs"
2535,19415,2,Pécs,2,2,2,28,156049,kodolányi jános utca,1,2,"kodolányi jános utca 1, Pécs"
2536,19415,2,Pécs,2,2,2,28,156049,komlói út,1,1,"komlói út 1, Pécs"
2537,19415,2,Pécs,2,2,2,28,156049,komlói út,65,1,"komlói út 65, Pécs"
2538,19415,2,Pécs,2,2,2,28,156049,legény utca,3,1,"legény utca 3, Pécs"
2539,19415,2,Pécs,2,2,2,28,156049,madách imre utca,9,2,"madách imre utca 9, Pécs"
2541,19415,2,Pécs,2,2,2,28,156049,maléter pál út,98,2,"maléter pál út 98, Pécs"
2543,19415,2,Pécs,2,2,2,28,156049,nagyszkókó köz,2/A,1,"nagyszkókó köz 2/A, Pécs"
2545,19415,2,Pécs,2,2,2,28,156049,rácvárosi út,17,1,"rácvárosi út 17, Pécs"
2546,19415,2,Pécs,2,2,2,28,156049,rózsa-völgyi út,18,1,"rózsa-völgyi út 18, Pécs"
2547,19415,2,Pécs,2,2,2,28,156049,selmecz utca,07.jún,2,"selmecz utca 07.jún, Pécs"
2548,19415,2,Pécs,2,2,2,28,156049,sirály utca,8/A,0,"sirály utca 8/A, Pécs"
2550,19415,2,Pécs,2,2,2,28,156049,szeptember 6. tér,4,1,"szeptember 6. tér 4, Pécs"
2552,19415,2,Pécs,2,2,2,28,156049,szőlő utca,ápr.65,1,"szőlő utca ápr.65, Pécs"
2553,19415,2,Pécs,2,2,2,28,156049,táncsics mihály utca,44,2,"táncsics mihály utca 44, Pécs"
2554,19415,2,Pécs,2,2,2,28,156049,tiborc utca,2,1,"tiborc utca 2, Pécs"
2555,19415,2,Pécs,2,2,2,28,156049,tildy zoltán utca,10,1,"tildy zoltán utca 10, Pécs"
2556,19415,2,Pécs,2,2,2,28,156049,tildy zoltán utca,39,2,"tildy zoltán utca 39, Pécs"
2559,19415,2,Pécs,2,2,2,28,156049,viktória utca,9,2,"viktória utca 9, Pécs"
2560,19415,2,Pécs,2,2,2,28,156049,zerge utca,23,0,"zerge utca 23, Pécs"
2561,9821,13,Pilis,3,2,3,130,11568,madách utca,23,0,"madách utca 23, Pilis"
2562,9821,13,Pilis,3,2,3,130,11568,munkácsy mihály utca,20/B,0,"munkácsy mihály utca 20/B, Pilis"
2563,9821,13,Pilis,3,2,3,130,11568,pándi út,50,1,"pándi út 50, Pilis"
2564,9821,13,Pilis,3,2,3,130,11568,szabadkai szőlő,4591,1,"szabadkai szőlő 4591, Pilis"
2565,14340,13,Pilisvörösvár,3,2,3,133,13667,hunyadi utca,44,0,"hunyadi utca 44, Pilisvörösvár"
2566,14340,13,Pilisvörösvár,3,2,3,133,13667,klapka utca,68,1,"klapka utca 68, Pilisvörösvár"
2567,14340,13,Pilisvörösvár,3,2,3,133,13667,mátyás király utca,5,1,"mátyás király utca 5, Pilisvörösvár"
2568,14340,13,Pilisvörösvár,3,2,3,133,13667,postakert utca,25,0,"postakert utca 25, Pilisvörösvár"
2570,6372,13,Pomáz,3,2,3,135,16622,katona józsef utca,5,0,"katona józsef utca 5, Pomáz"
2571,6372,13,Pomáz,3,2,3,135,16622,kubinyi kálmán utca,13/A,0,"kubinyi kálmán utca 13/A, Pomáz"
2575,10162,9,Püspökladány,3,2,3,102,14895,attila utca,39,2,"attila utca 39, Püspökladány"
2576,10162,9,Püspökladány,3,2,3,102,14895,dózsa utca,43,2,"dózsa utca 43, Püspökladány"
2581,4792,8,Rábacsanak,4,3,8,86,478,batthyány utca,10,0,"batthyány utca 10, Rábacsanak"
2582,4792,8,Rábacsanak,4,3,8,86,478,batthyány utca,11,1,"batthyány utca 11, Rábacsanak"
2583,4792,8,Rábacsanak,4,3,8,86,478,deák ferenc utca,3,0,"deák ferenc utca 3, Rábacsanak"
2584,4792,8,Rábacsanak,4,3,8,86,478,deák ferenc utca,8/B,1,"deák ferenc utca 8/B, Rábacsanak"
2586,4792,8,Rábacsanak,4,3,8,86,478,hunyadi utca,13,2,"hunyadi utca 13, Rábacsanak"
2587,4792,8,Rábacsanak,4,3,8,86,478,hunyadi utca,32,1,"hunyadi utca 32, Rábacsanak"
2589,4792,8,Rábacsanak,4,3,8,86,478,hunyadi utca,91,1,"hunyadi utca 91, Rábacsanak"
2590,4792,8,Rábacsanak,4,3,8,86,478,hunyadi utca,102,1,"hunyadi utca 102, Rábacsanak"
2592,4792,8,Rábacsanak,4,3,8,86,478,hunyadi utca,132,1,"hunyadi utca 132, Rábacsanak"
2593,4792,8,Rábacsanak,4,3,8,86,478,hunyadi utca,134,1,"hunyadi utca 134, Rábacsanak"
2594,9900,7,Rácalmás,3,2,6,78,4419,akácfa utca,3,0,"akácfa utca 3, Rácalmás"
2595,9900,7,Rácalmás,3,2,6,78,4419,bajcsy-zsilinszky utca,36,1,"bajcsy-zsilinszky utca 36, Rácalmás"
2598,9900,7,Rácalmás,3,2,6,78,4419,jégmadár utca,6547,0,"jégmadár utca 6547, Rácalmás"
2599,9900,7,Rácalmás,3,2,6,78,4419,jókai köz,6,2,"jókai köz 6, Rácalmás"
2600,9900,7,Rácalmás,3,2,6,78,4419,józsef attila utca,36,0,"józsef attila utca 36, Rácalmás"
2601,9900,7,Rácalmás,3,2,6,78,4419,kiss ernő utca,79,0,"kiss ernő utca 79, Rácalmás"
2603,9900,7,Rácalmás,3,2,6,78,4419,kulcsi út,29,2,"kulcsi út 29, Rácalmás"
2604,9900,7,Rácalmás,3,2,6,78,4419,martinász utca,72,2,"martinász utca 72, Rácalmás"
2605,9900,7,Rácalmás,3,2,6,78,4419,mester utca,3,2,"mester utca 3, Rácalmás"
2606,9900,7,Rácalmás,3,2,6,78,4419,nap utca,18,2,"nap utca 18, Rácalmás"
2607,9900,7,Rácalmás,3,2,6,78,4419,nyárfasor,10,1,"nyárfasor 10, Rácalmás"
2609,17260,13,Ráckeve,3,2,3,134,9755,báthory istván utca,6,0,"báthory istván utca 6, Ráckeve"
2610,17260,13,Ráckeve,3,2,3,134,9755,bercsényi utca,54,1,"bercsényi utca 54, Ráckeve"
2611,17260,13,Ráckeve,3,2,3,134,9755,dankó utca,10,1,"dankó utca 10, Ráckeve"
2613,17260,13,Ráckeve,3,2,3,134,9755,hunor köz,1,1,"hunor köz 1, Ráckeve"
2614,17260,13,Ráckeve,3,2,3,134,9755,juharfa utca,14,2,"juharfa utca 14, Ráckeve"
2617,17260,13,Ráckeve,3,2,3,134,9755,mátyás tér,10,2,"mátyás tér 10, Ráckeve"
2618,17260,13,Ráckeve,3,2,3,134,9755,peregi dunasor,100,1,"peregi dunasor 100, Ráckeve"
2619,17260,13,Ráckeve,3,2,3,134,9755,rezeda utca,11,0,"rezeda utca 11, Ráckeve"
2620,17260,13,Ráckeve,3,2,3,134,9755,selyem utca,18,1,"selyem utca 18, Ráckeve"
2621,17260,13,Ráckeve,3,2,3,134,9755,szitakötő utca,2,0,"szitakötő utca 2, Ráckeve"
2622,14739,15,Rakamaz,3,2,3,157,4555,ady endre út,1/B,2,"ady endre út 1/B, Rakamaz"
2623,14739,15,Rakamaz,3,2,3,157,4555,ady endre út,31,2,"ady endre út 31, Rakamaz"
2625,14739,15,Rakamaz,3,2,3,157,4555,arany jános út,34,2,"arany jános út 34, Rakamaz"
2627,14739,15,Rakamaz,3,2,3,157,4555,bocskai út,65,1,"bocskai út 65, Rakamaz"
2628,14739,15,Rakamaz,3,2,3,157,4555,bocskai út,112,1,"bocskai út 112, Rakamaz"
2629,14739,15,Rakamaz,3,2,3,157,4555,dózsa györgy út,25,2,"dózsa györgy út 25, Rakamaz"
2630,14739,15,Rakamaz,3,2,3,157,4555,dózsa györgy út,41,0,"dózsa györgy út 41, Rakamaz"
2631,14739,15,Rakamaz,3,2,3,157,4555,dózsa györgy út,164,0,"dózsa györgy út 164, Rakamaz"
2632,14739,15,Rakamaz,3,2,3,157,4555,kossuth út,26,2,"kossuth út 26, Rakamaz"
2633,14739,15,Rakamaz,3,2,3,157,4555,körte út,9,0,"körte út 9, Rakamaz"
2635,14739,15,Rakamaz,3,2,3,157,4555,nefelejcs út,25,2,"nefelejcs út 25, Rakamaz"
2636,26310,3,Rém,4,3,7,36,1320,arany jános utca,5,1,"arany jános utca 5, Rém"
2637,26310,3,Rém,4,3,7,36,1320,arany jános utca,8,1,"arany jános utca 8, Rém"
2638,26310,3,Rém,4,3,7,36,1320,arany jános utca,18,2,"arany jános utca 18, Rém"
2639,26310,3,Rém,4,3,7,36,1320,arany jános utca,24,1,"arany jános utca 24, Rém"
2640,26310,3,Rém,4,3,7,36,1320,bajai utca,9,2,"bajai utca 9, Rém"
2641,26310,3,Rém,4,3,7,36,1320,dózsa györgy utca,19,1,"dózsa györgy utca 19, Rém"
2643,26310,3,Rém,4,3,7,36,1320,dózsa györgy utca,51,2,"dózsa györgy utca 51, Rém"
2644,26310,3,Rém,4,3,7,36,1320,dózsa györgy utca,53,1,"dózsa györgy utca 53, Rém"
2645,26310,3,Rém,4,3,7,36,1320,dózsa györgy utca,56,0,"dózsa györgy utca 56, Rém"
2646,26310,3,Rém,4,3,7,36,1320,koplaló tanya,71,1,"koplaló tanya 71, Rém"
2648,26310,3,Rém,4,3,7,36,1320,kossuth utca,34/B,1,"kossuth utca 34/B, Rém"
2649,26310,3,Rém,4,3,7,36,1320,május 1. utca,2,1,"május 1. utca 2, Rém"
2650,34315,13,Remeteszőlős,4,3,8,123,779,amúr utca,7,2,"amúr utca 7, Remeteszőlős"
2651,34315,13,Remeteszőlős,4,3,8,123,779,banka utca,3,2,"banka utca 3, Remeteszőlős"
2653,34315,13,Remeteszőlős,4,3,8,123,779,cinke utca,1,1,"cinke utca 1, Remeteszőlős"
2654,34315,13,Remeteszőlős,4,3,8,123,779,csik utca,9,0,"csik utca 9, Remeteszőlős"
2656,34315,13,Remeteszőlős,4,3,8,123,779,csik utca,18,0,"csik utca 18, Remeteszőlős"
2657,34315,13,Remeteszőlős,4,3,8,123,779,csillag sétány,2,0,"csillag sétány 2, Remeteszőlős"
2658,34315,13,Remeteszőlős,4,3,8,123,779,galamb utca,4,2,"galamb utca 4, Remeteszőlős"
2659,34315,13,Remeteszőlős,4,3,8,123,779,harcsa utca,11,2,"harcsa utca 11, Remeteszőlős"
2660,34315,13,Remeteszőlős,4,3,8,123,779,nagykovácsi út,1/B,0,"nagykovácsi út 1/B, Remeteszőlős"
2661,34315,13,Remeteszőlős,4,3,8,123,779,nagykovácsi út,1/B,0,"nagykovácsi út 1/B, Remeteszőlős"
2662,34315,13,Remeteszőlős,4,3,8,123,779,patak sétány,1/B,2,"patak sétány 1/B, Remeteszőlős"
2663,34315,13,Remeteszőlős,4,3,8,123,779,patak sétány,44,2,"patak sétány 44, Remeteszőlős"
2664,16054,5,Sajószentpéter,3,2,3,58,12012,bányász utca,1,0,"bányász utca 1, Sajószentpéter"
2665,16054,5,Sajószentpéter,3,2,3,58,12012,bükkalja utca,2,0,"bükkalja utca 2, Sajószentpéter"
2666,16054,5,Sajószentpéter,3,2,3,58,12012,semmelweis utca,11,1,"semmelweis utca 11, Sajószentpéter"
2667,16054,5,Sajószentpéter,3,2,3,58,12012,zsigmond király utca,13/A,2,"zsigmond király utca 13/A, Sajószentpéter"
2670,25788,12,Salgótarján,2,2,2,120,37262,füleki út,165,0,"füleki út 165, Salgótarján"
2671,25788,12,Salgótarján,2,2,2,120,37262,haris köz,30,0,"haris köz 30, Salgótarján"
2672,25788,12,Salgótarján,2,2,2,120,37262,kazári út,24,0,"kazári út 24, Salgótarján"
